1,-3.1878,55.9444,-3.187673,55.94415453903092,null
2,-3.187673,55.94415453903092,-3.187823,55.943894731409785,null
3,-3.187823,55.943894731409785,-3.188123,55.943894731409785,cubs.trucks.help
4,-3.188123,55.943894731409785,-3.188273,55.94415453903092,null
5,-3.188273,55.94415453903092,-3.1884230000000002,55.94441434665205,trades.rare.cable
6,-3.1884230000000002,55.94441434665205,-3.1885730000000003,55.94415453903092,null
7,-3.1885730000000003,55.94415453903092,-3.188723,55.943894731409785,null
8,-3.188723,55.943894731409785,-3.188873,55.94363492378864,labels.hotels.alert
9,-3.188873,55.94363492378864,-3.188723,55.94337511616751,null
10,-3.188723,55.94337511616751,-3.1885730000000003,55.943115308546375,groups.ideas.script
11,-3.1885730000000003,55.943115308546375,-3.188723,55.94337511616751,null
12,-3.188723,55.94337511616751,-3.188873,55.94363492378864,null
13,-3.188873,55.94363492378864,-3.1891730000000003,55.94363492378864,null
14,-3.1891730000000003,55.94363492378864,-3.189473,55.94363492378864,cars.attend.hotels
15,-3.189473,55.94363492378864,-3.189623,55.943894731409785,burn.spot.across
16,-3.189623,55.943894731409785,-3.189323,55.943894731409785,null
17,-3.189323,55.943894731409785,-3.1891730000000003,55.94415453903092,spoon.invest.every
18,-3.1891730000000003,55.94415453903092,-3.189023,55.94441434665205,null
19,-3.189023,55.94441434665205,-3.188873,55.94467415427319,null
20,-3.188873,55.94467415427319,-3.188723,55.94493396189432,null
21,-3.188723,55.94493396189432,-3.1885730000000003,55.945193769515456,rooms.lamp.teach
22,-3.1885730000000003,55.945193769515456,-3.188723,55.9454535771366,null
23,-3.188723,55.9454535771366,-3.1885730000000003,55.94571338475773,bend.tubes.chops
24,-3.1885730000000003,55.94571338475773,-3.188273,55.94571338475773,null
25,-3.188273,55.94571338475773,-3.187973,55.94571338475773,null
26,-3.187973,55.94571338475773,-3.187673,55.94571338475773,null
27,-3.187673,55.94571338475773,-3.187373,55.94571338475773,diner.leaves.mutual
28,-3.187373,55.94571338475773,-3.1870730000000003,55.94571338475773,null
29,-3.1870730000000003,55.94571338475773,-3.186773,55.94571338475773,hidden.handle.softly
30,-3.186773,55.94571338475773,-3.186923,55.9454535771366,spent.spoon.bolt
31,-3.186923,55.9454535771366,-3.186773,55.945193769515456,dragon.bottle.crisp
32,-3.186773,55.945193769515456,-3.1864730000000003,55.945193769515456,null
33,-3.1864730000000003,55.945193769515456,-3.1863230000000002,55.94493396189432,null
34,-3.1863230000000002,55.94493396189432,-3.1864730000000003,55.94467415427319,rated.fired.crowds
35,-3.1864730000000003,55.94467415427319,-3.186773,55.94467415427319,artist.gets.react
36,-3.186773,55.94467415427319,-3.1864730000000003,55.94467415427319,null
37,-3.1864730000000003,55.94467415427319,-3.186173,55.94467415427319,null
38,-3.186173,55.94467415427319,-3.186023,55.94441434665205,null
39,-3.186023,55.94441434665205,-3.186173,55.94415453903092,organs.shape.fantastic
40,-3.186173,55.94415453903092,-3.186023,55.943894731409785,null
41,-3.186023,55.943894731409785,-3.185873,55.94363492378864,record.sofa.sock
42,-3.185873,55.94363492378864,-3.185723,55.94337511616751,null
43,-3.185723,55.94337511616751,-3.185573,55.943115308546375,toned.deflection.bland
44,-3.185573,55.943115308546375,-3.185723,55.94285550092524,dent.shins.cycle
45,-3.185723,55.94285550092524,-3.185573,55.943115308546375,null
46,-3.185573,55.943115308546375,-3.185423,55.94337511616751,null
47,-3.185423,55.94337511616751,-3.185273,55.94363492378864,hello.love.keys
48,-3.185273,55.94363492378864,-3.1849730000000003,55.94363492378864,null
49,-3.1849730000000003,55.94363492378864,-3.184823,55.94337511616751,sentences.sings.modern
50,-3.184823,55.94337511616751,-3.184673,55.943115308546375,brings.remedy.latter
51,-3.184673,55.943115308546375,-3.184523,55.94337511616751,null
52,-3.184523,55.94337511616751,-3.184373,55.94363492378864,null
53,-3.184373,55.94363492378864,-3.184523,55.943894731409785,rider.mile.lime
54,-3.184523,55.943894731409785,-3.184673,55.94415453903092,null
55,-3.184673,55.94415453903092,-3.184823,55.94441434665205,null
56,-3.184823,55.94441434665205,-3.184673,55.94467415427319,null
57,-3.184673,55.94467415427319,-3.184823,55.94493396189432,null
58,-3.184823,55.94493396189432,-3.184673,55.945193769515456,null
59,-3.184673,55.945193769515456,-3.184523,55.9454535771366,settle.title.united
60,-3.184523,55.9454535771366,-3.184673,55.94571338475773,null
61,-3.184673,55.94571338475773,-3.184823,55.945973192378865,null
62,-3.184823,55.945973192378865,-3.185123,55.945973192378865,rider.aura.bulb
63,-3.185123,55.945973192378865,-3.185423,55.945973192378865,null
64,-3.185423,55.945973192378865,-3.185723,55.945973192378865,renew.slows.basket
65,-3.185723,55.945973192378865,-3.185873,55.94571338475773,null
66,-3.185873,55.94571338475773,-3.186023,55.9454535771366,null
67,-3.186023,55.9454535771366,-3.185873,55.945193769515456,null
68,-3.185873,55.945193769515456,-3.186023,55.94493396189432,null
69,-3.186023,55.94493396189432,-3.185873,55.94467415427319,null
70,-3.185873,55.94467415427319,-3.186023,55.94441434665205,null
71,-3.186023,55.94441434665205,-3.186173,55.94415453903092,null
72,-3.186173,55.94415453903092,-3.1863230000000002,55.943894731409785,null
73,-3.1863230000000002,55.943894731409785,-3.186623,55.943894731409785,null
74,-3.186623,55.943894731409785,-3.186773,55.94363492378864,null
75,-3.186773,55.94363492378864,-3.186923,55.94337511616751,null
76,-3.186923,55.94337511616751,-3.186773,55.943115308546375,null
77,-3.186773,55.943115308546375,-3.186923,55.94285550092524,valve.elaborate.fortunate
78,-3.186923,55.94285550092524,-3.187223,55.94285550092524,null
79,-3.187223,55.94285550092524,-3.187523,55.94285550092524,null
80,-3.187523,55.94285550092524,-3.187823,55.94285550092524,null
81,-3.187823,55.94285550092524,-3.187973,55.943115308546375,null
82,-3.187973,55.943115308546375,-3.188273,55.943115308546375,null
83,-3.188273,55.943115308546375,-3.1885730000000003,55.943115308546375,null
84,-3.1885730000000003,55.943115308546375,-3.188873,55.943115308546375,null
85,-3.188873,55.943115308546375,-3.1891730000000003,55.943115308546375,null
86,-3.1891730000000003,55.943115308546375,-3.189473,55.943115308546375,null
